p_value,run,p_value_constrained,type,nu2,sigma_constrained,nu1,alpha_constrained,x_min,alpha,sigma
0.4508,89,0.0056,treatment,0.0,0.0415282341456,0.2,2.85812745821,4.0,3.22682852732,0.101640351342
0.0644,90,0.094,treatment,0.0,0.0423577784213,0.2,2.89524435057,2.0,2.89524435057,0.0423577784213
0.864,91,0.0,treatment,0.0,0.0419262802823,0.2,2.87593752097,3.0,3.07202388581,0.0705734136147
0.7772,92,0.0,treatment,0.0,0.0416769866135,0.2,2.86478319619,6.0,3.57848597064,0.186086196157
0.354,93,0.0004,treatment,0.0,0.0423686639498,0.2,2.89573140955,4.0,3.17860704714,0.103275878666
0.2936,94,0.0164,treatment,0.0,0.0423596066663,0.2,2.89532615304,5.0,3.23776168004,0.135684231938
0.0012,95,0.0068,treatment,0.0,0.0420552902151,0.2,2.88170990459,2.0,2.88170990459,0.0420552902151
0.4532,96,0.0004,treatment,0.0,0.0418454128041,0.2,2.8723192096,3.0,3.10086696495,0.0711443325932
0.138,97,0.0,treatment,0.0,0.0416199146857,0.2,2.86222958614,3.0,3.10765592506,0.0710087323245
0.0116,98,0.0012,treatment,0.0,0.0418314684583,0.2,2.87169528777,3.0,3.04918212594,0.0699171918754
0.6732,99,0.0432,treatment,0.0,0.0423742223477,0.2,2.89598011292,5.0,3.30226788201,0.136614464731
0.9584,0,0.0004,treatment,0.2,0.0420048956268,0.2,2.87945506351,4.0,3.20984730907,0.103599239776
0.3476,1,0.0,treatment,0.2,0.0412437315402,0.2,2.84539775482,3.0,3.09524457,0.0702327575555
0.3824,2,0.0,treatment,0.2,0.041716397285,0.2,2.86654657603,3.0,3.13934106293,0.0718725686292
0.4268,3,0.0,treatment,0.2,0.0417740331642,0.2,2.86912541936,5.0,3.35695541184,0.140604171858
0.3276,4,0.002,treatment,0.2,0.0422083812438,0.2,2.88855976589,4.0,3.14429072358,0.101421471007
0.4928,5,0.0,treatment,0.2,0.0417223159409,0.2,2.86681139868,3.0,3.07021088405,0.070267536018
0.4896,6,0.0,treatment,0.2,0.0417158671884,0.2,2.86652285754,3.0,3.13152662738,0.0716909985957
0.092,7,0.0004,treatment,0.2,0.0422885832283,0.2,2.8921483006,4.0,3.27005115921,0.105956914266
0.0556,8,0.0,treatment,0.2,0.0415134685804,0.2,2.85746679198,3.0,3.09058007173,0.0704734398413
0.0008,9,0.0036,treatment,0.2,0.0421059623418,0.2,2.88397716377,2.0,2.88397716377,0.0421059623418
0.0248,10,0.0016,treatment,0.2,0.0416504454934,0.2,2.86359564789,3.0,3.02389799326,0.0690947382375
0.1672,11,0.0,treatment,0.2,0.0415164272187,0.2,2.85759917245,3.0,3.09481366043,0.0705760654357
0.534,12,0.0028,treatment,0.2,0.0419827749152,0.2,2.8784653007,3.0,3.04044989986,0.0699046617176
0.0036,13,0.0112,treatment,0.2,0.0418257267043,0.2,2.87143838037,2.0,2.87143838037,0.0418257267043
0.0088,14,0.032,treatment,0.2,0.0418095848818,0.2,2.87071613527,2.0,2.87071613527,0.0418095848818
0.7124,15,0.0064,treatment,0.2,0.04211762346,0.2,2.88449892551,5.0,3.24335459594,0.134547467529
0.1688,16,0.0,treatment,0.2,0.0418780368169,0.2,2.87377892912,3.0,3.08933906689,0.0709167888485
0.0,17,0.0,treatment,0.2,0.0417284850327,0.2,2.86708742676,2.0,2.86708742676,0.0417284850327
0.0656,18,0.0,treatment,0.2,0.0418164276469,0.2,2.871022306,3.0,3.08956162154,0.0708427737068
0.0,19,0.0012,treatment,0.2,0.0424872653049,0.2,2.90103807474,2.0,2.90103807474,0.0424872653049
0.0364,20,0.0,treatment,0.2,0.0417314242199,0.2,2.86721893691,4.0,3.27183519557,0.105127995361
0.6204,21,0.0,treatment,0.2,0.0422884256462,0.2,2.89214124979,3.0,3.13245442708,0.0724637512597
0.346,22,0.0028,treatment,0.2,0.0418153930016,0.2,2.87097601212,4.0,3.22405802269,0.10258814672
0.212,23,0.014,treatment,0.2,0.0420017160491,0.2,2.87931279739,3.0,3.01618060038,0.0693587211903
0.6116,24,0.0,treatment,0.2,0.0417116932396,0.2,2.86633609956,4.0,3.13801456424,0.100563745874
0.5372,25,0.0096,treatment,0.2,0.0423882618017,0.2,2.89660829024,4.0,3.24126426864,0.103713341573
0.1548,26,0.0,treatment,0.2,0.041506951088,0.2,2.85717517516,3.0,3.0632404977,0.0698301109028
0.7956,27,0.0096,treatment,0.2,0.0417668497924,0.2,2.86880400862,4.0,3.20102819904,0.101418025979
0.01,28,0.0296,treatment,0.2,0.0415848484311,0.2,2.86066059165,2.0,2.86066059165,0.0415848484311
0.4348,29,0.0,treatment,0.2,0.0421139784816,0.2,2.88433583564,3.0,3.10680703382,0.0716335881896
0.8152,30,0.0,treatment,0.2,0.0418439363818,0.2,2.87225314898,4.0,3.19520358628,0.103139661687
0.7464,31,0.0,treatment,0.2,0.0413465199817,0.2,2.84999689152,4.0,3.26333449343,0.104178414323
0.5632,32,0.0,treatment,0.2,0.0412684848763,0.2,2.84650531103,5.0,3.45982060382,0.143950112684
0.1516,33,0.0,treatment,0.2,0.0417087806605,0.2,2.86620577996,3.0,3.07628546847,0.0703926699632
0.4972,34,0.0072,treatment,0.2,0.04222286821,0.2,2.88920796657,5.0,3.31121506234,0.137875531371
0.4524,35,0.0044,treatment,0.2,0.0419485640409,0.2,2.8769345791,5.0,3.2735514743,0.135870688344
0.012,36,0.0388,treatment,0.2,0.0419826663894,0.2,2.87846044485,2.0,2.87846044485,0.0419826663894
0.9528,37,0.0,treatment,0.2,0.0417722271496,0.2,2.86904461156,3.0,3.1190651726,0.071474294334
0.5956,38,0.0,treatment,0.2,0.0421194013606,0.2,2.88457847539,3.0,3.09567826273,0.07137908489
0.632,39,0.0016,treatment,0.2,0.0419137948469,0.2,2.87537887621,3.0,3.0323318847,0.069626543101
0.4984,40,0.0,treatment,0.2,0.0419482347726,0.2,2.87691984642,3.0,3.09406911095,0.0711183155828
0.96,41,0.0004,treatment,0.2,0.0417884337113,0.2,2.86976975333,5.0,3.32257494386,0.138800401011
0.2604,42,0.0136,treatment,0.2,0.0420423376965,0.2,2.88113036079,3.0,3.01336691575,0.0693440400654
0.8036,43,0.0148,treatment,0.2,0.0422105369358,0.2,2.88865621956,5.0,3.29743854698,0.137791207355
0.4756,44,0.006,treatment,0.2,0.0418039549726,0.2,2.87046423222,4.0,3.25293627334,0.103263164784
0.6092,45,0.0004,treatment,0.2,0.0419523762802,0.2,2.87710515285,3.0,3.05980247074,0.070320496888
0.252,46,0.0004,treatment,0.2,0.0413162760939,0.2,2.84864366763,4.0,3.16955649666,0.100395101617
0.5508,47,0.0,treatment,0.2,0.0420798224729,0.2,2.88280756893,3.0,3.08687557525,0.071120529343
0.2156,48,0.0,treatment,0.2,0.0418623301346,0.2,2.87307615381,3.0,3.13823867851,0.0720390914678
0.5436,49,0.0004,treatment,0.2,0.0417826231994,0.2,2.86950976944,4.0,3.20847771221,0.102415701557
0.976,50,0.0576,treatment,0.2,0.0418715781554,0.2,2.87348994461,5.0,3.3386177787,0.135929397349
0.3468,51,0.0004,treatment,0.2,0.0417861605869,0.2,2.8696680453,3.0,3.04749024042,0.0698188377045
0.4372,52,0.0,treatment,0.2,0.0420516537634,0.2,2.88154719623,3.0,3.09900769283,0.0713684026405
0.0628,53,0.0,treatment,0.2,0.041611923091,0.2,2.8618720125,3.0,3.13779046852,0.0716991910796
0.0092,54,0.0344,treatment,0.2,0.042228745085,0.2,2.88947091979,2.0,2.88947091979,0.042228745085
0.624,55,0.008,treatment,0.2,0.0421053116759,0.2,2.88394805056,8.0,3.61572779165,0.262890534503
0.92,56,0.0,treatment,0.2,0.0414751052224,0.2,2.85575027283,5.0,3.3621226701,0.141670703254
0.6496,57,0.0076,treatment,0.2,0.0422114901479,0.2,2.88869886981,5.0,3.42482875534,0.143887114555
0.4756,58,0.016,treatment,0.2,0.0421276236519,0.2,2.88494637124,3.0,3.01180557829,0.0694138870835
0.3572,59,0.0244,treatment,0.2,0.0423556152391,0.2,2.89514756176,3.0,3.01908915501,0.06987346147
0.8232,60,0.0032,treatment,0.2,0.0424472487901,0.2,2.89924758722,4.0,3.15348910036,0.102315354862
0.2124,61,0.0016,treatment,0.2,0.04213121667,0.2,2.88510713622,3.0,3.04654003844,0.0702370722896
0.7432,62,0.0,treatment,0.2,0.0419586538791,0.2,2.87738603595,3.0,3.17059481757,0.0729225590512
0.1436,63,0.0,treatment,0.2,0.0419642240629,0.2,2.87763526666,3.0,3.07656695907,0.0707281513042
0.9136,64,0.0004,treatment,0.2,0.0417016556847,0.2,2.86588698207,4.0,3.2410728232,0.103704482535
0.6392,65,0.0,treatment,0.2,0.0421534619925,0.2,2.88610247458,5.0,3.34792310949,0.142363749724
0.0004,66,0.0008,treatment,0.2,0.0420276480067,0.2,2.8804730895,2.0,2.8804730895,0.0420276480067
0.1256,67,0.0,treatment,0.2,0.0417157387018,0.2,2.86651710857,3.0,3.03532792847,0.069444492758
0.1668,68,0.0,treatment,0.2,0.0415193208548,0.2,2.85772864448,4.0,3.34865026227,0.108105390888
0.2188,69,0.0008,treatment,0.2,0.0415379090466,0.2,2.85856034922,4.0,3.1318173811,0.0993964979085
0.9328,70,0.0,treatment,0.2,0.0421118327544,0.2,2.88423982783,3.0,3.11837906605,0.0719024706469
0.0012,71,0.004,treatment,0.2,0.0421749667995,0.2,2.88706467953,2.0,2.88706467953,0.0421749667995
0.61,72,0.0048,treatment,0.2,0.0424929080822,0.2,2.90129055356,3.0,3.05463008399,0.0708914729075
0.0092,73,0.0308,treatment,0.2,0.0423642025319,0.2,2.89553178914,2.0,2.89553178914,0.0423642025319
0.3208,74,0.0,treatment,0.2,0.0415722654963,0.2,2.8600975844,3.0,3.05221257379,0.0696566335613
0.9048,75,0.004,treatment,0.2,0.0420136315432,0.2,2.87984594086,4.0,3.23157011984,0.103486586318
0.7264,76,0.0312,treatment,0.2,0.0421748903193,0.2,2.88706125752,5.0,3.26870389984,0.134860448552
0.0628,77,0.0,treatment,0.2,0.0423394095999,0.2,2.89442246127,3.0,3.08711693006,0.0714615226133
0.268,78,0.0016,treatment,0.2,0.0419633963786,0.2,2.87759823299,3.0,3.04578480413,0.0700053148268
0.666,79,0.0016,treatment,0.2,0.0420447147067,0.2,2.88123671706,5.0,3.21899898936,0.134794589043
0.2272,80,0.0004,treatment,0.2,0.0420840494251,0.2,2.88299669847,3.0,3.06018316405,0.0704980165601
0.0124,81,0.0432,treatment,0.2,0.0418762298087,0.2,2.87369807686,2.0,2.87369807686,0.0418762298087
0.008,82,0.028,treatment,0.2,0.0418541581958,0.2,2.87271051091,2.0,2.87271051091,0.0418541581958
0.8184,83,0.0,treatment,0.2,0.0419686647911,0.2,2.87783396133,4.0,3.23935807331,0.104638330963
0.4628,84,0.0004,treatment,0.2,0.041578652988,0.2,2.86038338451,6.0,3.53000400798,0.18211367344
0.0112,85,0.0368,treatment,0.2,0.0421159604355,0.2,2.88442451562,2.0,2.88442451562,0.0421159604355
0.842,86,0.0,treatment,0.2,0.0417136130014,0.2,2.86642199684,4.0,3.19321885207,0.102819685688
0.9116,87,0.0004,treatment,0.2,0.0419330751529,0.2,2.87624154872,4.0,3.28869242898,0.106135569975
0.152,88,0.0168,treatment,0.2,0.0423780568254,0.2,2.89615168169,3.0,3.0294932694,0.0701495495051
0.5184,89,0.0,treatment,0.2,0.0417040372751,0.2,2.86599354327,4.0,3.23891504308,0.104163754801
0.2888,90,0.0004,treatment,0.2,0.0416668435793,0.2,2.86432935916,4.0,3.18484754606,0.101869042099
0.4292,91,0.0004,treatment,0.2,0.0419436787309,0.2,2.87671599219,4.0,3.15642698264,0.101429793186
0.6336,92,0.0004,treatment,0.2,0.0413988259921,0.2,2.85233725672,6.0,3.56105417457,0.18579839789
0.0,93,0.0024,treatment,0.2,0.041579674158,0.2,2.86042907545,2.0,2.86042907545,0.041579674158
0.0092,94,0.036,treatment,0.2,0.0420233591018,0.2,2.88028118796,2.0,2.88028118796,0.0420233591018
0.5456,95,0.0,treatment,0.2,0.0415941449857,0.2,2.86107655403,3.0,3.08903838005,0.0705418138073
0.0012,96,0.0052,treatment,0.2,0.0420541024961,0.2,2.88165676163,2.0,2.88165676163,0.0420541024961
0.1832,97,0.004,treatment,0.2,0.0421772290829,0.2,2.88716590249,4.0,3.17997838483,0.102311455023
0.284,98,0.0,treatment,0.2,0.0416070393356,0.2,2.86165349515,3.0,3.13325472748,0.0715873413832
0.6636,99,0.0,treatment,0.2,0.0419558562683,0.2,2.87726086045,3.0,3.0989730184,0.0712437864699
0.7356,0,0.0,treatment,0.4,0.042028578546,0.2,2.88051472529,4.0,3.27890602815,0.105795556393
0.1804,1,0.0,treatment,0.4,0.0411922918655,0.2,2.8430961527,6.0,3.54956189237,0.18644243055
0.2932,2,0.0004,treatment,0.4,0.0419569771714,0.2,2.87731101381,4.0,3.16933457715,0.101588399276
0.024,3,0.0572,treatment,0.4,0.0423097984164,0.2,2.89309754692,2.0,2.89309754692,0.0423097984164
0.1396,4,0.1788,treatment,0.4,0.0423804750015,0.2,2.89625987987,2.0,2.89625987987,0.0423804750015
0.5832,5,0.0084,treatment,0.4,0.0415369752114,0.2,2.85851856597,5.0,3.35027930543,0.136607209822
0.734,6,0.002,treatment,0.4,0.0417937926672,0.2,2.87000953292,4.0,3.2184178731,0.10254640246
0.2628,7,0.0012,treatment,0.4,0.0414681932227,0.2,2.85544100429,5.0,3.39826965852,0.141074685795
0.432,8,0.006,treatment,0.4,0.0416931844249,0.2,2.86550794644,5.0,3.28389830734,0.134346959255
0.5952,9,0.0,treatment,0.4,0.0417425911457,0.2,2.86771858666,5.0,3.32381207409,0.137892877331
0.4584,10,0.0064,treatment,0.4,0.0424771689128,0.2,2.90058632465,3.0,3.04895690967,0.0707378481979
0.0016,11,0.0036,treatment,0.4,0.0418848050084,0.2,2.87408176315,2.0,2.87408176315,0.0418848050084
0.092,12,0.0008,treatment,0.4,0.0418375619107,0.2,2.87196793146,3.0,3.04605444994,0.0698511471967
0.2776,13,0.0052,treatment,0.4,0.0423596004475,0.2,2.89532587479,3.0,3.0504417081,0.0706209637428
0.0016,14,0.0048,treatment,0.4,0.0418154407381,0.2,2.87097814803,2.0,2.87097814803,0.0418154407381
0.1488,15,0.002,treatment,0.4,0.0420561044036,0.2,2.88174633441,3.0,3.04913395867,0.0702021726702
0.004,16,0.0136,treatment,0.4,0.0423568106016,0.2,2.89520104672,2.0,2.89520104672,0.0423568106016
0.8596,17,0.0,treatment,0.4,0.0417664583752,0.2,2.86878649516,3.0,3.08338972867,0.0706335269413
0.0664,18,0.0004,treatment,0.4,0.0418420664437,0.2,2.87216948101,3.0,3.08498031799,0.0707688432709
0.9472,19,0.008,treatment,0.4,0.0416433126965,0.2,2.86327650006,5.0,3.27154431568,0.134791356481
0.5984,20,0.0,treatment,0.4,0.0418996065683,0.2,2.87474403992,3.0,3.10370715725,0.0712813977265
0.1724,21,0.0064,treatment,0.4,0.0420200561112,0.2,2.88013339989,3.0,3.02963707856,0.0696980234307
0.7188,22,0.0184,treatment,0.4,0.0418251775571,0.2,2.87141380948,4.0,3.15220607261,0.09991365862
0.6356,23,0.0,treatment,0.4,0.041387098348,0.2,2.85181251836,4.0,3.26946632311,0.104020818372
0.088,24,0.0,treatment,0.4,0.0412660603621,0.2,2.84639682926,3.0,3.06398275155,0.0695373457237
0.2716,25,0.0096,treatment,0.4,0.0416183868468,0.2,2.86216122495,4.0,3.13191221686,0.0989715400185
0.7964,26,0.0012,treatment,0.4,0.0421129807917,0.2,2.88429119528,4.0,3.18093180746,0.10258240319
0.0984,27,0.0004,treatment,0.4,0.0418873423404,0.2,2.87419529281,4.0,3.2231985076,0.103657164901
0.4852,28,0.0024,treatment,0.4,0.0421300906844,0.2,2.88505675544,3.0,3.05018820418,0.0703208752585
0.6136,29,0.0,treatment,0.4,0.0416562027456,0.2,2.86385324873,5.0,3.37623893581,0.140756246692
0.2972,30,0.0,treatment,0.4,0.0415661604873,0.2,2.85982442362,4.0,3.30180900113,0.105837290631
0.0,31,0.0008,treatment,0.4,0.0414282998823,0.2,2.85365602805,2.0,2.85365602805,0.0414282998823
0.7928,32,0.0,treatment,0.4,0.0418891582317,0.2,2.87427654253,4.0,3.23683843794,0.104520596134
0.9216,33,0.002,treatment,0.4,0.0416800361968,0.2,2.86491964587,4.0,3.25431973247,0.103435283161
0.0392,34,0.0796,treatment,0.4,0.0425531576201,0.2,2.90398634169,2.0,2.90398634169,0.0425531576201
0.028,35,0.0024,treatment,0.4,0.0418630762356,0.2,2.87310953714,3.0,3.0415038042,0.069777163526
0.0692,36,0.0012,treatment,0.4,0.0418781711517,0.2,2.87378493976,3.0,3.05091269007,0.0700170047801
0.5304,37,0.0,treatment,0.4,0.0419511455543,0.2,2.8770500856,3.0,3.16952795342,0.0728867170491
0.368,38,0.0016,treatment,0.4,0.0424965033492,0.2,2.90145141916,3.0,3.08262063591,0.0715596919209
0.154,39,0.0004,treatment,0.4,0.0413295714344,0.2,2.84923855055,5.0,3.3621908639,0.138952403759
0.4376,40,0.0,treatment,0.4,0.0416616232464,0.2,2.86409578208,3.0,3.09356068154,0.0707348603231
0.1256,41,0.0,treatment,0.4,0.0418591336251,0.2,2.8729331301,3.0,3.06393252579,0.0702978207987
0.6956,42,0.0,treatment,0.4,0.0419014146845,0.2,2.87482494176,3.0,3.11559194825,0.0715609651235
0.6148,43,0.0008,treatment,0.4,0.0418889302829,0.2,2.87426634325,6.0,3.38130340615,0.175076908384
0.1628,44,0.0068,treatment,0.4,0.0426435108578,0.2,2.90802908117,3.0,3.05692842837,0.0711403572519
0.488,45,0.0008,treatment,0.4,0.0427418554521,0.2,2.91242938364,3.0,3.11252240029,0.072587128704
0.742,46,0.0016,treatment,0.4,0.0424670155968,0.2,2.90013202758,4.0,3.19695027917,0.104028610772
0.0,47,0.0004,treatment,0.4,0.0420831780482,0.2,2.88295770983,2.0,2.88295770983,0.0420831780482
0.7196,48,0.0,treatment,0.4,0.0420603450431,0.2,2.88193607637,6.0,3.55296289833,0.189238200385
0.6396,49,0.0,treatment,0.4,0.0416324389048,0.2,2.86278996622,4.0,3.28231440133,0.105387487135
0.2836,50,0.0016,treatment,0.4,0.0419456668506,0.2,2.87680494805,3.0,3.05129189712,0.0701117136546
0.248,51,0.0032,treatment,0.4,0.042798596823,0.2,2.91496820334,3.0,3.07923437943,0.0718688537829
0.0084,52,0.0192,treatment,0.4,0.0418638561056,0.2,2.87314443142,2.0,2.87314443142,0.0418638561056
0.0124,53,0.0292,treatment,0.4,0.0420957635631,0.2,2.88352083252,2.0,2.88352083252,0.0420957635631
0.8928,54,0.0,treatment,0.4,0.0421444306062,0.2,2.88569837681,3.0,3.17444132874,0.0732587897444
0.516,55,0.0,treatment,0.4,0.0420075162592,0.2,2.87957232034,3.0,3.1289055519,0.0720113044845
0.662,56,0.0,treatment,0.4,0.0418259444151,0.2,2.87144812156,4.0,3.33346952285,0.108095888267
0.3924,57,0.0004,treatment,0.4,0.0419885045579,0.2,2.8787216662,4.0,3.16258317298,0.101945148433
0.7764,58,0.0024,treatment,0.4,0.0425123373155,0.2,2.90215988963,3.0,3.07661646722,0.0714377782137
0.4192,59,0.0372,treatment,0.4,0.0424280408442,0.2,2.89838815237,3.0,3.01219985151,0.0698024394734
0.0056,60,0.0208,treatment,0.4,0.0421150439047,0.2,2.88438350662,2.0,2.88438350662,0.0421150439047
0.5096,61,0.0,treatment,0.4,0.0413179088429,0.2,2.84871672289,3.0,3.09682210124,0.0703647424978
0.3548,62,0.002,treatment,0.4,0.0418613900542,0.2,2.87303409112,4.0,3.20802248158,0.102726502766
0.88,63,0.0,treatment,0.4,0.0418444623459,0.2,2.87227668257,5.0,3.3545134175,0.140709089883
0.6276,64,0.0,treatment,0.4,0.042132048199,0.2,2.88514434191,4.0,3.25400864193,0.106019648349
0.0012,65,0.0064,treatment,0.4,0.0423532188541,0.2,2.89504033859,2.0,2.89504033859,0.0423532188541
0.374,66,0.0212,treatment,0.4,0.0423566768137,0.2,2.89519506055,4.0,3.1621745456,0.101700135806
0.7864,67,0.0,treatment,0.4,0.0415295013648,0.2,2.85818415831,6.0,3.41388620009,0.176050745027
0.6608,68,0.0008,treatment,0.4,0.0417352211117,0.2,2.86738882396,4.0,3.18923292434,0.101852333449
0.6004,69,0.0028,treatment,0.4,0.0420556970761,0.2,2.88172810906,4.0,3.19919644565,0.102538062992
0.368,70,0.0024,treatment,0.4,0.0419689078404,0.2,2.87784483626,3.0,3.04642929026,0.0700273686882
0.3532,71,0.0124,treatment,0.4,0.041900885793,0.2,2.87480127718,4.0,3.20059519214,0.100970232191
0.0416,72,0.0,treatment,0.4,0.0414657626607,0.2,2.85533225192,3.0,3.05822287377,0.0696602900624
0.0352,73,0.0732,treatment,0.4,0.0425960825764,0.2,2.90590696368,2.0,2.90590696368,0.0425960825764
0.0404,74,0.0004,treatment,0.4,0.0415563645475,0.2,2.85938611689,4.0,3.18867559614,0.101388439136
0.7872,75,0.0016,treatment,0.4,0.0418621358469,0.2,2.87306746065,3.0,3.04519930326,0.0698626773558
0.0016,76,0.0064,treatment,0.4,0.0422787949364,0.2,2.89171033606,2.0,2.89171033606,0.0422787949364
0.6824,77,0.0028,treatment,0.4,0.0416737877309,0.2,2.8646400663,5.0,3.37642738889,0.139548621296
0.3748,78,0.0136,treatment,0.4,0.041673830813,0.2,2.86464199395,4.0,3.19559832534,0.100953718555
0.0688,79,0.0028,treatment,0.4,0.0421400863979,0.2,2.88550400079,3.0,3.04756632946,0.0702722945063
0.0184,80,0.0,treatment,0.4,0.0420637392561,0.2,2.88208794607,3.0,3.08483261827,0.0710509055556
0.1776,81,0.0016,treatment,0.4,0.0420394033025,0.2,2.8809990651,3.0,3.05495564573,0.0703191345659
0.236,82,0.0004,treatment,0.4,0.0416395313507,0.2,2.8631073086,4.0,3.2867340782,0.104374653137
0.2984,83,0.0004,treatment,0.4,0.0418349412611,0.2,2.87185067387,3.0,3.091829059,0.0709196470359
0.0536,84,0.004,treatment,0.4,0.041489520958,0.2,2.8563952864,3.0,3.01253881472,0.0686270039801
0.5336,85,0.0008,treatment,0.4,0.0416228601302,0.2,2.86236137626,5.0,3.33377669992,0.13922144583
0.2188,86,0.0012,treatment,0.4,0.0419117273988,0.2,2.8752863709,4.0,3.16440874229,0.101469046909
0.0528,87,0.0932,treatment,0.4,0.0423873986547,0.2,2.89656966984,2.0,2.89656966984,0.0423873986547
0.0032,88,0.0088,treatment,0.4,0.0418156910987,0.2,2.8709893501,2.0,2.8709893501,0.0418156910987
0.5884,89,0.0004,treatment,0.4,0.0415497012222,0.2,2.85908797496,5.0,3.35651319659,0.140080169445
0.194,90,0.006,treatment,0.4,0.0425273561176,0.2,2.90283188662,3.0,3.05085517396,0.0708456164191
0.0692,91,0.0008,treatment,0.4,0.0416293934296,0.2,2.86265370035,3.0,3.0552645806,0.0698004446392
0.2036,92,0.0088,treatment,0.4,0.0420315887739,0.2,2.88064941407,3.0,3.02342774598,0.0695668789157
0.0152,93,0.0408,treatment,0.4,0.0423671203073,0.2,2.89566234125,2.0,2.89566234125,0.0423671203073
0.802,94,0.0,treatment,0.4,0.0419061938736,0.2,2.87503878043,5.0,3.29936293037,0.138656801762
0.0752,95,0.0,treatment,0.4,0.0411241415596,0.2,2.84004685485,3.0,3.11818757137,0.0706062523789
0.4936,96,0.0028,treatment,0.4,0.0427273843438,0.2,2.9117818925,3.0,3.08268604175,0.0718594954168
0.8824,97,0.0016,treatment,0.4,0.0421272039335,0.2,2.88492759148,3.0,3.05763575154,0.0704934392948
0.0496,98,0.0,treatment,0.4,0.0415142667941,0.2,2.85750250703,3.0,3.07548201406,0.0701240387547
0.5352,99,0.0096,treatment,0.4,0.0419812355859,0.2,2.87839642539,5.0,3.34997510998,0.138233829999
0.1936,0,0.0012,treatment,0.6,0.0418010233337,0.2,2.87033305981,4.0,3.2470500863,0.103648691531
0.0224,1,0.0508,treatment,0.6,0.0420060620526,0.2,2.87950725373,2.0,2.87950725373,0.0420060620526
0.8772,2,0.0,treatment,0.6,0.0420542277578,0.2,2.8816623663,3.0,3.14278334426,0.0723979399763
0.1928,3,0.0016,treatment,0.6,0.0419495714449,0.2,2.8769796541,4.0,3.17670918761,0.101710940782
0.544,4,0.0028,treatment,0.6,0.0416733129056,0.2,2.86461882085,5.0,3.38801234571,0.13974785223
0.5424,5,0.0016,treatment,0.6,0.0420940096049,0.2,2.88344235392,3.0,3.04988634426,0.070269198876
