nu1;nu2;exp_all;pv_all;exp;pv;kmin;ob
0.6;0.0;1.79579803813;0.0392;2.75953167408;0.9008;5.0;1
0.6;0.0;1.79443528845;0.2;2.62944235978;0.3688;4.0;1
0.6;0.0;1.78643398275;0.0012;2.57817366441;0.9112;3.0;1
0.6;0.0;1.79187691614;0.1604;2.79136542799;0.6276;5.0;1
0.6;0.0;1.78691433648;0.0572;2.51755974024;0.776;3.0;1
0.6;0.0;1.78669399463;0.0128;2.67661926922;0.9968;4.0;1
0.6;0.0;1.79826298164;0.1304;2.46598891238;0.6884;3.0;1
0.6;0.0;1.78966404071;0.0148;2.69231615728;0.6188;4.0;1
0.6;0.0;1.78982379244;0.0036;2.53846773931;0.938;3.0;1
0.6;0.0;1.80545070332;0.144;2.60171962638;0.9264;4.0;1
0.6;0.0;1.79510808238;0.1912;2.42763100069;0.5836;3.0;1
0.6;0.0;1.79189621831;0.046;2.62043823927;0.698;4.0;1
0.6;0.0;1.79541643801;0.328;2.76815504708;0.9244;5.0;1
0.6;0.0;1.7976077962;0.084;2.74737641538;0.8236;5.0;1
0.6;0.0;1.7943066028;0.0188;2.47382973592;0.3188;3.0;1
0.6;0.0;1.79508960159;0.0284;2.64067969704;0.9416;4.0;1
0.6;0.2;1.79590234666;0.4056;2.84392540891;0.776;6.0;1
0.6;0.2;1.79129693131;0.0112;2.67757625055;0.6424;4.0;1
0.6;0.2;1.79605911452;0.0592;2.80722687333;0.9944;5.0;1
0.6;0.2;1.78905301234;0.0976;2.83662615128;0.966;6.0;1
0.6;0.2;1.79077468143;0.0116;2.79327011622;0.4708;4.0;1
0.6;0.2;1.79389686941;0.2064;2.80540075665;0.8268;6.0;1
0.6;0.2;1.79814352577;0.1532;2.48220535625;0.1908;3.0;1
0.6;0.2;1.79163968491;0.0836;2.63801690512;0.7312;4.0;1
0.6;0.2;1.79725784349;0.2584;2.4662936078;0.2968;3.0;1
0.6;0.2;1.78678515698;0.0056;2.72752895727;0.8312;4.0;1
0.6;0.2;1.79214468084;0.3452;2.57335997002;0.34;4.0;1
0.6;0.2;1.78808807167;0.0312;2.63144878114;0.6948;4.0;1
0.6;0.2;1.78738910039;0.0056;2.69145690269;0.8456;4.0;1
0.6;0.2;1.79592571567;0.068;2.46532039565;0.6928;3.0;1
0.6;0.2;1.79564248251;0.0072;2.62864661042;0.9952;4.0;1
0.6;0.2;1.79272050253;0.0736;2.48537500287;0.8456;3.0;1
0.6;0.2;1.78996245927;0.014;2.78506680023;0.8408;5.0;1
0.6;0.2;1.79117667926;0.0996;2.94686710987;0.8904;6.0;1
0.6;0.2;1.78563313976;0.1192;2.50024059216;0.6512;3.0;1
0.6;0.2;1.79077754253;0.02;2.6260315154;0.8856;4.0;1
0.6;0.2;1.78971035186;0.0824;2.82519637858;0.9356;5.0;1
0.6;0.2;1.79178406058;0.1912;2.8772151255;0.936;7.0;1
0.6;0.2;1.79281927861;0.0148;2.50743701974;0.8496;3.0;1
0.6;0.2;1.79093713953;0.0228;2.79340513985;0.902;5.0;1
0.6;0.2;1.79695262354;0.1088;2.7915035539;0.8048;5.0;1
0.6;0.2;1.79166274225;0.1436;2.868007546;0.9836;6.0;1
0.6;0.2;1.78918251154;0.0044;2.67230181181;0.8876;4.0;1
0.6;0.2;1.78714890477;0.0484;2.51860478672;0.5996;3.0;1
0.6;0.2;1.793781724;0.1028;2.60759169552;0.592;4.0;1
0.6;0.2;1.79293564079;0.048;2.47006086261;0.6788;3.0;1
0.6;0.2;1.79834863018;0.0332;2.66086056144;0.8696;4.0;1
0.6;0.2;1.79363471324;0.002;2.69102114041;0.3024;4.0;1
0.6;0.2;1.7846540201;0.07;2.4784391474;0.7732;3.0;1
0.6;0.2;1.7877845837;0.1564;2.45057167439;0.6172;3.0;1
0.6;0.2;1.78818157606;0.0456;2.64109112117;0.6656;4.0;1
0.6;0.2;1.79181477209;0.0296;2.76438234237;0.6512;5.0;1
0.6;0.2;1.78627259101;0.142;2.95592152349;0.6904;6.0;1
0.6;0.2;1.78604207202;0.038;2.6675133024;0.4556;4.0;1
0.6;0.2;1.79656466331;0.1296;2.60978089239;0.8564;4.0;1
0.6;0.2;1.78847554358;0.1092;2.78532611275;0.3304;5.0;1
0.6;0.2;1.79385902183;0.0488;2.58803793015;0.944;4.0;1
0.6;0.2;1.79426624922;0.0792;2.47078769096;0.538;3.0;1
0.6;0.2;1.79165631948;0.0064;2.6931820791;0.8332;4.0;1
0.6;0.2;1.79354536009;0.0536;2.49443001292;0.7956;3.0;1
0.6;0.2;1.79644618412;0.0196;2.64297429837;0.9124;4.0;1
0.6;0.2;1.79494941606;0.1028;2.60884747515;0.9816;4.0;1
0.6;0.2;1.79515198878;0.06;2.50121632094;0.388;3.0;1
0.6;0.2;1.78471151149;0.012;2.67332334475;0.8332;4.0;1
0.6;0.2;1.78789240391;0.028;2.78976947669;0.6652;5.0;1
0.6;0.2;1.79651210808;0.05;2.57867502535;0.8064;4.0;1
0.6;0.2;1.79394586222;0.1992;2.9377837339;0.7748;7.0;1
0.6;0.2;1.78715303993;0.0232;2.62366816395;0.9048;4.0;1
0.6;0.2;1.79003684312;0.0856;2.60455892117;0.6984;4.0;1
0.6;0.2;1.795212762;0.0164;2.72583047467;0.7516;4.0;1
0.6;0.2;1.78963422909;0.0024;2.51390873222;0.5252;3.0;1
0.6;0.2;1.79662554957;0.026;2.78476977809;0.1808;5.0;1
0.6;0.2;1.78618799132;0.1252;2.60257373733;0.6296;4.0;1
0.6;0.2;1.79574169286;0.2292;2.69370461751;0.8616;5.0;1
0.6;0.2;1.79464189157;0.0108;2.52978813019;0.8016;3.0;1
0.6;0.2;1.79247961308;0.0168;2.72992724517;0.9976;5.0;1
0.6;0.2;1.79650036516;0.026;2.50791268816;0.8608;3.0;1
0.6;0.2;1.78953716233;0.0504;2.92887769814;0.4204;6.0;1
0.6;0.2;1.79112150821;0.0804;2.77591420981;0.9892;5.0;1
0.6;0.2;1.80408820383;0.5024;2.69664589668;0.9908;5.0;1
0.6;0.2;1.78963723455;0.0276;2.52274047788;0.3896;3.0;1
0.6;0.2;1.78414153621;0.0112;2.70493032958;0.8932;4.0;1
0.6;0.2;1.79683134444;0.02;2.78202601628;0.9936;7.0;1
0.6;0.2;1.79277565688;0.1172;2.66060722062;0.3112;4.0;1
0.6;0.2;1.79093246799;0.0008;2.6317724672;0.9128;4.0;1
0.6;0.2;1.7991324559;0.124;2.78797904003;0.792;5.0;1
0.6;0.2;1.7832248454;0.0008;2.82172493623;0.8924;5.0;1
0.6;0.2;1.78934569875;0.2116;2.43149877952;0.2908;3.0;1
0.6;0.2;1.78615290676;0.144;2.95798433573;0.1928;6.0;1
0.6;0.2;1.79844635457;0.1492;2.90438595396;0.6108;6.0;1
0.6;0.2;1.78896780118;0.1472;2.85577691129;0.7152;6.0;1
0.6;0.2;1.79091977249;0.0116;2.64486841184;0.9876;4.0;1
0.6;0.2;1.80146815192;0.008;2.50964097683;0.9352;3.0;1
0.6;0.2;1.78779879073;0.0112;2.5063471238;0.578;3.0;1
0.6;0.2;1.79417594555;0.022;2.69388414626;0.9344;4.0;1
0.6;0.2;1.79207092418;0.124;2.76841896072;0.6536;5.0;1
0.6;0.2;1.79133231368;0.014;2.54655404698;0.8172;3.0;1
0.6;0.2;1.78929842675;0.018;2.62136194703;0.9548;4.0;1
0.6;0.2;1.7890045416;0.0144;2.49258349023;0.8632;3.0;1
0.6;0.2;1.79460113451;0.0724;2.62906769743;0.9472;4.0;1
0.6;0.2;1.80269108992;0.0128;2.49490832181;0.7904;3.0;1
0.6;0.2;1.79143638738;0.0008;2.50663278234;0.8924;3.0;1
0.6;0.2;1.79087619669;0.1536;2.93195252187;0.9992;6.0;1
0.6;0.2;1.80046194919;0.4716;2.59207623557;0.756;4.0;1
0.6;0.2;1.79590746959;0.0768;2.49127843939;0.6984;3.0;1
0.6;0.2;1.79586508982;0.146;2.63552640012;0.3452;4.0;1
0.6;0.2;1.79661182718;0.256;2.7656323103;0.9672;5.0;1
0.6;0.2;1.78725643783;0.0172;2.51248237017;0.4084;3.0;1
0.6;0.2;1.78945125722;0.2108;2.47313649728;0.3364;3.0;1
0.6;0.2;1.79098569161;0.1504;2.61939446433;0.4564;4.0;1
0.6;0.2;1.79490001262;0.1952;2.46426335456;0.404;3.0;1
0.6;0.2;1.79494608517;0.0032;2.50636264297;0.7284;3.0;1
0.6;0.2;1.79723874081;0.0508;2.46265224566;0.48;3.0;1
0.6;0.2;1.79417749346;0.0028;2.69597342176;0.9136;4.0;1
0.6;0.2;1.78881522418;0.0652;2.47936407219;0.574;3.0;1
0.6;0.2;1.79672185149;0.034;2.6720392261;0.9896;4.0;1
0.6;0.4;1.79055513031;0.1508;2.2547543103;0.2532;2.0;1
0.6;0.4;1.78618456551;0.0112;2.72321046904;0.9208;5.0;1
0.6;0.4;1.79474617803;0.1964;2.47082360067;0.5088;3.0;1
0.6;0.4;1.78875692765;0.054;2.69999145384;0.294;4.0;1
0.6;0.4;1.79410644883;0.0272;2.74040614593;0.9932;5.0;1
0.6;0.4;1.79465078826;0.3068;2.42737397943;0.644;3.0;1
0.6;0.4;1.78670542934;0.0272;2.88807917713;0.8108;6.0;1
0.6;0.4;1.79412562203;0.1512;2.62640171434;0.9508;4.0;1
0.6;0.4;1.79298065964;0.2308;2.55449364517;0.9392;4.0;1
0.6;0.4;1.79588959415;0.0656;2.57788765754;0.9856;4.0;1
0.6;0.4;1.78866325108;0.22;2.61883181503;0.4984;4.0;1
0.6;0.4;1.78769515273;0.0032;2.80169915207;0.9928;5.0;1
0.6;0.4;1.7881621905;0.18;2.94804635885;0.8072;6.0;1
0.6;0.4;1.79567114522;0.0836;2.75622551229;0.8932;5.0;1
0.6;0.4;1.79143664505;0.0852;2.66035280624;0.9612;4.0;1
0.6;0.4;1.79643025272;0.2;2.84189954717;0.9088;5.0;1
0.6;0.4;1.78720886876;0.004;2.77587785705;0.518;4.0;1
0.6;0.4;1.78988357582;0.0376;2.6000551126;0.8044;4.0;1
0.6;0.4;1.79509522994;0.142;2.45266154235;0.438;3.0;1
0.6;0.4;1.78842857924;0.0344;2.79263200095;0.9824;5.0;1
0.6;0.4;1.79097073926;0.1092;2.47930373078;0.5704;3.0;1
0.6;0.4;1.79068061977;0.0508;2.77577031771;0.9068;5.0;1
0.6;0.4;1.78815748963;0.0704;2.48444479262;0.6504;3.0;1
0.6;0.4;1.79902181181;0.2264;2.88914524226;0.9928;6.0;1
0.6;0.4;1.79488474334;0.144;2.4382024351;0.5804;3.0;1
0.6;0.4;1.79787707619;0.0584;2.6271586219;0.9336;4.0;1
0.6;0.4;1.79244318732;0.1484;2.23095387928;0.1932;2.0;1
0.6;0.4;1.79892562256;0.0496;2.4750414356;0.8832;3.0;1
0.6;0.4;1.79213448945;0.1476;2.66222745304;0.3924;4.0;1
0.6;0.4;1.79495845275;0.0804;2.58239597614;0.922;4.0;1
0.6;0.4;1.79259379911;0.0164;2.52724023866;0.508;3.0;1
0.6;0.4;1.79132644556;0.0348;2.75246011481;0.9592;5.0;1
0.6;0.4;1.79186806239;0.0956;2.48228041186;0.5736;3.0;1
0.6;0.4;1.79163361163;0.0176;2.51380277309;0.5272;3.0;1
0.6;0.4;1.79422675238;0.0048;2.73210988537;0.692;4.0;1
0.6;0.4;1.79088016221;0.0276;2.50111630646;0.488;3.0;1
0.6;0.4;1.78849186811;0.1844;2.921957687;0.9184;7.0;1
0.6;0.4;1.78432419674;0.0968;2.44995899303;0.3976;3.0;1
0.6;0.4;1.79314584902;0.0208;2.82961623147;0.996;5.0;1
0.6;0.4;1.79264399543;0.02;2.67128625096;0.958;4.0;1
0.6;0.4;1.7835366676;0.0452;2.50737637955;0.3476;3.0;1
0.6;0.4;1.78438235531;0.0112;2.72615443291;0.6688;4.0;1
0.6;0.4;1.78737976322;0.1256;2.47610213924;0.592;3.0;1
0.6;0.4;1.79071273608;0.0632;2.46686891201;0.782;3.0;1
0.6;0.4;1.78988692509;0.0324;2.67887463823;0.968;4.0;1
0.6;0.4;1.7829253082;0.0524;2.48885397038;0.538;3.0;1
0.6;0.4;1.79132571501;0.0496;2.50812579996;0.3756;3.0;1
0.6;0.4;1.79427064484;0.186;2.78046140133;0.6068;5.0;1
0.6;0.4;1.79618077397;0.1264;2.42996641717;0.5416;3.0;1
0.6;0.4;1.79944572245;0.296;2.70743992638;0.56;5.0;1
0.6;0.4;1.78675120157;0.0128;2.69547006863;0.944;4.0;1
0.6;0.4;1.79371489565;0.1472;2.49907702188;0.1812;3.0;1
0.6;0.4;1.79422464007;0.0456;2.75046372666;0.6844;5.0;1
0.6;0.4;1.79714339221;0.1432;2.84388991402;0.9864;6.0;1
0.6;0.4;1.78991475476;0.0024;2.47549511979;0.0248;3.0;1
0.6;0.4;1.79379948242;0.3632;3.05492259033;0.4184;8.0;1
0.6;0.4;1.788892624;0.0188;2.85106678761;0.9304;6.0;1
0.6;0.4;1.79461118801;0.2808;2.45222471645;0.6036;3.0;1
0.6;0.4;1.79543105398;0.3144;2.65921600977;0.4204;4.0;1
0.6;0.4;1.79004554735;0.03;2.51334294769;0.6512;3.0;1
0.6;0.4;1.79819860061;0.4836;2.42339465073;0.158;3.0;1
0.6;0.4;1.78906001055;0.008;2.72843488083;0.9744;5.0;1
0.6;0.4;1.80287717002;0.0244;2.46032550959;0.8464;3.0;1
0.6;0.4;1.79926668543;0.0672;2.59487874046;0.4932;4.0;1
0.6;0.4;1.79670253473;0.0412;2.49025601103;0.6488;3.0;1
0.6;0.4;1.7855636225;0.0796;2.82078851649;0.074;5.0;1
0.6;0.4;1.79368180259;0.0164;2.65278114513;0.912;5.0;1
0.6;0.4;1.78902088302;0.0552;2.63567024352;0.8972;4.0;1
0.6;0.4;1.79221168844;0.0776;2.84775764554;0.9208;7.0;1
0.6;0.4;1.79219394728;0.0108;2.72983970465;0.9616;4.0;1
0.6;0.4;1.79183476729;0.0344;2.49110327685;0.9556;3.0;1
0.6;0.4;1.79192995039;0.2272;2.61747572041;0.5316;4.0;1
0.6;0.4;1.7938429447;0.0912;2.51452981581;0.1788;3.0;1
0.6;0.4;1.79107421071;0.288;2.83325138429;0.9552;6.0;1
0.6;0.4;1.78882055779;0.2384;2.97781440654;0.9904;7.0;1
0.6;0.4;1.79481825651;0.0784;2.65343794142;0.9512;4.0;1
0.6;0.4;1.79099239679;0.0472;2.75402764803;0.5676;5.0;1
0.6;0.4;1.78896240766;0.02;2.81426820093;0.994;6.0;1
0.6;0.4;1.79546052881;0.0372;2.91345049247;0.682;11.0;1
0.6;0.4;1.80138343254;0.1432;2.46451366268;0.5504;3.0;1
0.6;0.4;1.79156723501;0.0488;2.85638753015;0.7588;5.0;1
0.6;0.4;1.79673423698;0.104;2.53905730491;0.6772;3.0;1
0.6;0.4;1.79559707905;0.0972;2.4718712326;0.5392;3.0;1
0.6;0.4;1.79100277096;0.0292;2.49403292912;0.942;3.0;1
0.6;0.4;1.79550299397;0.3524;2.24690576039;0.2176;2.0;1
0.6;0.4;1.79281961209;0.0108;2.62815385212;0.8996;4.0;1
0.6;0.4;1.78839407509;0.1616;2.77559262522;0.428;5.0;1
0.6;0.4;1.79292751664;0.1384;2.64630625435;0.9492;4.0;1
0.6;0.4;1.79337589331;0.0144;2.63980137998;0.7184;4.0;1
0.6;0.4;1.78921098968;0.0528;2.50330988256;0.6504;3.0;1
0.6;0.4;1.79330925;0.2224;2.76569779449;0.8804;6.0;1
0.6;0.4;1.78471340876;0.1396;2.91095176173;0.9424;6.0;1
0.6;0.4;1.7899623508;0.0748;2.84754818793;0.99;6.0;1
0.6;0.4;1.79206002175;0.1308;2.47465118592;0.2976;3.0;1
0.6;0.4;1.79460884636;0.0708;2.64988783262;0.6604;4.0;1
0.6;0.4;1.79630545463;0.0028;2.53280781293;0.5664;3.0;1
0.6;0.4;1.79361081506;0.0884;2.47501063876;0.1576;3.0;1
0.6;0.4;1.80053825121;0.0072;2.49672555392;0.4536;3.0;1
0.6;0.4;1.79020838171;0.0084;2.55058644608;0.8;3.0;1
0.6;0.4;1.7942353104;0.2264;2.45210815068;0.688;3.0;1
0.6;0.6;1.79742408609;0.3012;2.85201066286;0.9324;6.0;1
0.6;0.6;1.79537683903;0.1344;2.65887830911;0.6752;4.0;1
0.6;0.6;1.79288070392;0.1652;2.49072152429;0.6748;3.0;1
0.6;0.6;1.78689036333;0.016;2.82442290724;0.97;5.0;1
0.6;0.6;1.79191084046;0.0204;2.62416853594;0.712;4.0;1
0.6;0.6;1.7897978748;0.1824;2.49092038817;0.502;3.0;1
0.6;0.6;1.78860848225;0.144;2.48784331092;0.57;3.0;1
0.6;0.6;1.78753181231;0.1552;2.98609324389;0.2968;6.0;1
0.6;0.6;1.79350097457;0.0808;2.83181195777;0.7592;5.0;1
0.6;0.6;1.79134655849;0.1476;2.6206050656;0.6228;4.0;1
0.6;0.6;1.78693676352;0.1792;3.00934068767;0.8864;7.0;1
0.6;0.6;1.785559702;0.0452;2.50328103075;0.7188;3.0;1
0.6;0.6;1.78870947144;0.0344;2.49042423356;0.5772;3.0;1
0.6;0.6;1.79165186416;0.0324;2.69132517084;0.138;4.0;1
0.6;0.6;1.78482722407;0.002;2.51746436787;0.9252;3.0;1
0.6;0.6;1.7932823401;0.0536;2.62473362975;0.6504;4.0;1
0.6;0.6;1.78966440878;0.1424;2.5997622843;0.65;4.0;1
0.6;0.6;1.79486905592;0.0424;2.64537940448;0.7524;4.0;1
0.6;0.6;1.79473428004;0.0492;2.64652747902;0.6636;4.0;1
0.6;0.6;1.79161527868;0.0664;2.75394479053;0.9336;5.0;1
0.6;0.6;1.79626312667;0.0212;2.52425847083;0.4564;3.0;1
0.6;0.6;1.79165176862;0.1272;3.16219671335;0.2376;8.0;1
0.6;0.6;1.79353629187;0.002;2.49929013509;0.294;3.0;1
0.6;0.6;1.7859673137;0.0268;2.76504524703;0.7852;5.0;1
0.6;0.6;1.79527642434;0.3036;3.13233269546;0.4468;9.0;1
0.6;0.6;1.79245805084;0.0488;2.75156505131;0.8516;5.0;1
0.6;0.6;1.78321657282;0.0084;2.66871559197;0.8628;4.0;1
0.6;0.6;1.78806027483;0.006;2.53448457341;0.6544;3.0;1
0.6;0.6;1.79491642853;0.1244;2.65812702122;0.6176;4.0;1
0.6;0.6;1.79255465558;0.3404;2.44815403785;0.192;3.0;1
0.6;0.6;1.79842598342;0.0276;2.76107332448;0.9544;5.0;1
0.6;0.6;1.79168669613;0.2168;2.90745870896;0.364;7.0;1
0.6;0.6;1.79077688605;0.0908;2.66947988282;0.7668;4.0;1
0.6;0.6;1.78451183141;0.0336;2.25823100921;0.2224;2.0;1
0.6;0.6;1.79547541148;0.0528;2.64062970598;0.966;4.0;1
0.6;0.6;1.79606595476;0.1056;2.77992476727;0.9592;5.0;1
0.6;0.6;1.78903640916;0.04;2.63874257508;0.5944;4.0;1
0.6;0.6;1.78598348198;0.0092;2.79029508798;0.994;5.0;1
0.6;0.6;1.78502472299;0.0684;2.49588926361;0.6184;3.0;1
0.6;0.6;1.78624402035;0.0196;2.79092392898;0.6028;4.0;1
0.6;0.6;1.78974826416;0.0304;2.61808017586;0.8148;4.0;1
0.6;0.6;1.79410664346;0.0052;2.49159488663;0.6764;3.0;1
0.6;0.6;1.79379653959;0.0236;2.666758181;0.5228;4.0;1
0.6;0.6;1.78456684975;0.03;3.02258595929;0.7668;8.0;1
0.6;0.6;1.79695833161;0.09;2.49527815291;0.5328;3.0;1
0.6;0.6;1.79157164412;0.04;2.62712121976;0.9628;4.0;1
0.6;0.6;1.79138224532;0.0556;2.7917637103;0.8644;5.0;1
0.6;0.6;1.80138246237;0.1928;2.45645130549;0.3668;3.0;1
0.6;0.6;1.7957953241;0.4332;2.72257285319;0.508;5.0;1
0.6;0.6;1.79607178927;0.2376;2.595524086;0.554;4.0;1
0.6;0.6;1.79743820825;0.2528;2.72619891584;0.6772;12.0;1
0.6;0.6;1.78810540961;0.1988;2.47245045014;0.3584;3.0;1
0.6;0.6;1.7963521757;0.086;2.76743409226;0.988;6.0;1
0.6;0.6;1.7901025679;0.0224;2.72311393295;0.2792;4.0;1
0.6;0.6;1.79804162311;0.0104;2.50889276476;0.3968;3.0;1
0.6;0.6;1.79434337885;0.0396;2.63416025101;0.9792;4.0;1
0.6;0.6;1.79545369689;0.0068;2.77148644085;0.4296;4.0;1
0.6;0.6;1.79452033328;0.0068;2.65506694042;0.4616;4.0;1
0.6;0.6;1.79120281023;0.0092;2.5628616397;0.9924;3.0;1
0.6;0.6;1.78606834198;0.028;2.62428192285;0.9736;4.0;1
0.6;0.6;1.79382298735;0.006;2.60016601658;0.9684;4.0;1
0.6;0.6;1.79494427514;0.4724;2.41508159407;0.3308;3.0;1
0.6;0.6;1.7950091313;0.1148;2.48196474683;0.9224;3.0;1
0.6;0.6;1.79276193071;0.2452;2.44074933943;0.7612;3.0;1
0.6;0.6;1.79427663726;0.2248;2.85300447518;0.8556;6.0;1
0.6;0.6;1.79594568714;0.014;2.63525188001;0.9772;4.0;1
0.6;0.6;1.7875683007;0.0036;2.7367147369;0.8976;4.0;1
0.6;0.6;1.78887992368;0.0636;2.66847854804;0.9512;4.0;1
0.6;0.6;1.79222910791;0.0636;2.64205260027;0.8016;4.0;1
0.6;0.6;1.78674106678;0.06;2.7575206521;0.9508;5.0;1
0.6;0.6;1.79214235661;0.2304;2.45822306469;0.2924;3.0;1
0.6;0.6;1.79116587901;0.0452;2.47849945264;0.628;3.0;1
0.6;0.6;1.79304104356;0.0244;2.53502648582;0.7508;3.0;1
0.6;0.6;1.7936007507;0.0076;2.45372667952;0.742;3.0;1
0.6;0.6;1.78457395278;0.0896;2.79715212192;0.9024;5.0;1
0.6;0.6;1.788770857;0.0868;2.64549572574;0.6836;4.0;1
0.6;0.6;1.78900330967;0.3228;2.23674071672;0.186;2.0;1
0.6;0.6;1.79003229911;0.078;2.63642667811;0.8508;4.0;1
0.6;0.6;1.79679769913;0.12;2.79474543213;0.9264;6.0;1
0.6;0.6;1.7933437172;0.3572;2.45588587254;0.3624;3.0;1
0.6;0.6;1.78267033392;0.002;2.53088635846;0.386;3.0;1
0.6;0.6;1.79012000592;0.042;2.51568847363;0.8616;3.0;1
0.6;0.6;1.78603556107;0.0224;2.82044892549;0.99;5.0;1
0.6;0.6;1.79108639659;0.0536;2.71595607006;0.928;5.0;1
0.6;0.6;1.79040655786;0.0336;2.48383298452;0.8444;3.0;1
0.6;0.6;1.79336881831;0.0908;2.50847347125;0.532;3.0;1
0.6;0.6;1.7960761653;0.1268;2.61569770294;0.8556;4.0;1
0.6;0.6;1.79150345499;0.0704;2.64587230592;0.6868;4.0;1
0.6;0.6;1.78471470766;0.0236;2.53946395747;0.994;3.0;1
0.6;0.6;1.7930338609;0.0508;2.52142723796;0.9912;3.0;1
0.6;0.6;1.78880617243;0.0108;2.88499791446;0.9248;5.0;1
0.6;0.6;1.7941444282;0.3496;2.94342158621;0.7348;6.0;1
0.6;0.6;1.79552405503;0.2968;2.61287996375;0.9992;4.0;1
0.6;0.6;1.79166011198;0.1884;2.62165447467;0.7348;4.0;1
0.6;0.6;1.78609757277;0.0684;2.47036540972;0.4524;3.0;1
0.6;0.6;1.78953780286;0.1092;2.65036637138;0.45;4.0;1
0.6;0.6;1.79916715895;0.3512;2.81291775522;0.7756;6.0;1
0.6;0.6;1.79055964515;0.0184;2.65024147758;0.9764;4.0;1
0.6;0.6;1.7909026763;0.0492;2.52003142805;0.308;3.0;1
0.6;0.6;1.79471668711;0.2688;3.01750166721;0.628;7.0;1
0.6;0.8;1.79034810851;0.0092;2.47919786153;0.4448;3.0;1
0.6;0.8;1.79057488806;0.2876;2.41824078721;0.4224;3.0;1
0.6;0.8;1.7874053675;0.0332;2.63881652688;0.854;4.0;1
0.6;0.8;1.78826386316;0.0976;2.69388535127;0.95;4.0;1
0.6;0.8;1.79537155762;0.2176;2.75700938061;0.7432;5.0;1
0.6;0.8;1.79175540111;0.046;2.67545918428;0.9996;4.0;1
0.6;0.8;1.79186035121;0.0128;2.82842580286;0.618;5.0;1
0.6;0.8;1.79679869141;0.034;2.75400960346;0.796;5.0;1
0.6;0.8;1.79328103737;0.0164;2.59932298329;0.9952;4.0;1
0.6;0.8;1.78680882556;0.0136;2.82191903087;0.552;5.0;1
0.6;0.8;1.78711928974;0.0268;2.74145925103;0.8956;5.0;1
0.6;0.8;1.79089545998;0.1936;2.45157670894;0.7444;3.0;1
0.6;0.8;1.79527739092;0.0428;2.63721478803;0.6896;4.0;1
0.6;0.8;1.78749929812;0.0592;2.49183556746;0.5788;3.0;1
0.6;0.8;1.7959951086;0.266;2.72643186007;0.936;5.0;1
0.6;0.8;1.78924128094;0.004;2.6638268607;0.9816;4.0;1
0.6;0.8;1.7850328383;0.022;2.75731607092;0.9784;5.0;1
0.6;0.8;1.80051602291;0.8624;3.1636042685;0.4664;8.0;1
0.6;0.8;1.78607201807;0.0484;2.66954642186;0.9448;4.0;1
0.6;0.8;1.78526760589;0.0348;2.49902978113;0.2356;3.0;1
0.6;0.8;1.79434016247;0.0008;2.57312576205;0.9484;3.0;1
0.6;0.8;1.79414848882;0.1632;3.03469260736;0.7828;8.0;1
0.6;0.8;1.78775034824;0.002;2.71043728521;0.6492;4.0;1
0.6;0.8;1.79162079368;0.0124;2.66231997184;0.7568;4.0;1
0.6;0.8;1.79505328477;0.0612;2.64639847308;0.4524;4.0;1
0.6;0.8;1.79092379595;0.0548;2.53143382534;0.0944;3.0;1
0.6;0.8;1.78407953838;0.0208;3.0496143432;0.5888;8.0;1
0.6;0.8;1.78976154746;0.0024;2.70700622488;0.6008;4.0;1
0.6;0.8;1.79751565031;0.312;2.81347125493;0.996;6.0;1
0.6;0.8;1.79390764382;0.0192;2.67307254841;0.9308;4.0;1
0.6;0.8;1.79052597226;0.0252;2.48822404616;0.596;3.0;1
0.6;0.8;1.78452570314;0.014;2.95284913633;0.7396;7.0;1
0.6;0.8;1.78940793245;0.0404;2.78907894693;0.9796;5.0;1
0.6;0.8;1.79357738558;0.0312;2.65717035565;0.8328;4.0;1
0.6;0.8;1.79280614972;0.0284;2.61266312968;0.916;4.0;1
0.6;0.8;1.78999265239;0.0008;2.50747268207;0.9084;3.0;1
0.6;0.8;1.79174251681;0.0296;2.65845877465;0.9952;4.0;1
0.6;0.8;1.79280528237;0.048;2.69218634735;0.9496;4.0;1
0.6;0.8;1.80163714417;0.1104;2.61963460462;0.9864;4.0;1
0.6;0.8;1.79169149732;0.0076;2.81658698612;0.7444;6.0;1
0.6;0.8;1.79178641927;0.176;2.45921435737;0.7132;3.0;1
0.6;0.8;1.79228273654;0.1304;2.45076227788;0.4636;3.0;1
0.6;0.8;1.7958463438;0.14;2.4493526419;0.7924;3.0;1
0.6;0.8;1.7918178842;0.088;2.78095668436;0.834;5.0;1
0.6;0.8;1.7847398438;0.0824;2.64558194339;0.2524;4.0;1
0.6;0.8;1.79423230093;0.2316;2.42850776139;0.5372;3.0;1
0.6;0.8;1.79580567385;0.162;2.75806127279;0.9016;5.0;1
0.6;0.8;1.79918222377;0.2468;2.74100793613;0.584;5.0;1
0.6;0.8;1.79288305817;0.0152;2.67741721632;0.436;4.0;1
0.6;0.8;1.79802227346;0.068;2.65105008192;0.9684;4.0;1
0.6;0.8;1.79351520627;0.024;2.63816175105;0.966;4.0;1
0.6;0.8;1.79847009443;0.0536;2.44736806531;0.4904;3.0;1
0.6;0.8;1.78895169629;0.0176;2.6417828723;0.782;4.0;1
0.6;0.8;1.78965547992;0.1424;2.85111882179;0.5848;6.0;1
0.6;0.8;1.78594024984;0.098;2.54469838319;0.766;3.0;1
0.6;0.8;1.78843665338;0.3644;3.00001298161;0.7464;6.0;1
